"","country_code","year","income_level"
"3628","NZL",2003,"H"
"3629","NZL",2004,"H"
"3630","NZL",2005,"H"
"3631","NZL",2006,"H"
"3632","NZL",2007,"H"
"3633","NZL",2008,"H"
"3634","NZL",2009,"H"
"3635","NZL",2010,"H"
"3636","NZL",2011,"H"
"3637","NZL",2012,"H"
"3638","NZL",2013,"H"
"3639","NZL",2014,"H"
"3640","NZL",2015,"H"
"3641","NZL",2016,"H"
"3642","NZL",2017,"H"
"3643","NZL",2018,"H"
"3644","NZL",2019,"H"
"3645","NZL",2020,"H"
"3646","NZL",2021,"H"
"3647","NZL",2022,"H"
"3648","NZL",2023,"H"
"3649","OMN",2000,"UM"
"3650","OMN",2001,"UM"
"3651","OMN",2002,"UM"
"3652","OMN",2003,"UM"
"3653","OMN",2004,"UM"
"3654","OMN",2005,"UM"
"3655","OMN",2006,"UM"
"3656","OMN",2007,"H"
"3657","OMN",2008,"H"
"3658","OMN",2009,"H"
"3659","OMN",2010,"H"
"3660","OMN",2011,"H"
"3661","OMN",2012,"H"
"3662","OMN",2013,"H"
"3663","OMN",2014,"H"
"3664","OMN",2015,"H"
"3665","OMN",2016,"H"
"3666","OMN",2017,"H"
"3667","OMN",2018,"H"
"3668","OMN",2019,"H"
"3669","OMN",2020,"H"
"3670","OMN",2021,"H"
"3671","OMN",2022,"H"
"3672","OMN",2023,"H"
"3673","PAK",2000,"L"
"3674","PAK",2001,"L"
"3675","PAK",2002,"L"
"3676","PAK",2003,"L"
"3677","PAK",2004,"L"
"3678","PAK",2005,"L"
"3679","PAK",2006,"L"
"3680","PAK",2007,"L"
"3681","PAK",2008,"LM"
"3682","PAK",2009,"LM"
"3683","PAK",2010,"LM"
"3684","PAK",2011,"LM"
"3685","PAK",2012,"LM"
"3686","PAK",2013,"LM"
"3687","PAK",2014,"LM"
"3688","PAK",2015,"LM"
"3689","PAK",2016,"LM"
"3690","PAK",2017,"LM"
"3691","PAK",2018,"LM"
"3692","PAK",2019,"LM"
"3693","PAK",2020,"LM"
"3694","PAK",2021,"LM"
"3695","PAK",2022,"LM"
"3696","PAK",2023,"LM"
"3697","PAN",2000,"UM"
"3698","PAN",2001,"UM"
"3699","PAN",2002,"UM"
"3700","PAN",2003,"UM"
"3701","PAN",2004,"UM"
"3702","PAN",2005,"UM"
"3703","PAN",2006,"UM"
"3704","PAN",2007,"UM"
"3705","PAN",2008,"UM"
"3706","PAN",2009,"UM"
"3707","PAN",2010,"UM"
"3708","PAN",2011,"UM"
"3709","PAN",2012,"UM"
"3710","PAN",2013,"UM"
"3711","PAN",2014,"UM"
"3712","PAN",2015,"UM"
"3713","PAN",2016,"UM"
"3714","PAN",2017,"H"
"3715","PAN",2018,"H"
"3716","PAN",2019,"H"
"3717","PAN",2020,"UM"
"3718","PAN",2021,"H"
"3719","PAN",2022,"H"
"3720","PAN",2023,"H"
"3721","PER",2000,"LM"
"3722","PER",2001,"LM"
"3723","PER",2002,"LM"
"3724","PER",2003,"LM"
"3725","PER",2004,"LM"
"3726","PER",2005,"LM"
"3727","PER",2006,"LM"
"3728","PER",2007,"LM"
"3729","PER",2008,"UM"
"3730","PER",2009,"UM"
"3731","PER",2010,"UM"
"3732","PER",2011,"UM"
"3733","PER",2012,"UM"
"3734","PER",2013,"UM"
"3735","PER",2014,"UM"
"3736","PER",2015,"UM"
"3737","PER",2016,"UM"
"3738","PER",2017,"UM"
"3739","PER",2018,"UM"
"3740","PER",2019,"UM"
"3741","PER",2020,"UM"
"3742","PER",2021,"UM"
"3743","PER",2022,"UM"
"3744","PER",2023,"UM"
"3745","PHL",2000,"LM"
"3746","PHL",2001,"LM"
"3747","PHL",2002,"LM"
"3748","PHL",2003,"LM"
"3749","PHL",2004,"LM"
"3750","PHL",2005,"LM"
"3751","PHL",2006,"LM"
"3752","PHL",2007,"LM"
"3753","PHL",2008,"LM"
"3754","PHL",2009,"LM"
"3755","PHL",2010,"LM"
"3756","PHL",2011,"LM"
"3757","PHL",2012,"LM"
"3758","PHL",2013,"LM"
"3759","PHL",2014,"LM"
"3760","PHL",2015,"LM"
"3761","PHL",2016,"LM"
"3762","PHL",2017,"LM"
"3763","PHL",2018,"LM"
"3764","PHL",2019,"LM"
"3765","PHL",2020,"LM"
"3766","PHL",2021,"LM"
"3767","PHL",2022,"LM"
"3768","PHL",2023,"LM"
"3769","PLW",2000,"UM"
"3770","PLW",2001,"UM"
"3771","PLW",2002,"UM"
"3772","PLW",2003,"UM"
"3773","PLW",2004,"UM"
"3774","PLW",2005,"UM"
"3775","PLW",2006,"UM"
"3776","PLW",2007,"UM"
"3777","PLW",2008,"UM"
"3778","PLW",2009,"UM"
"3779","PLW",2010,"UM"
"3780","PLW",2011,"UM"
"3781","PLW",2012,"UM"
"3782","PLW",2013,"UM"
"3783","PLW",2014,"UM"
"3784","PLW",2015,"UM"
"3785","PLW",2016,"H"
"3786","PLW",2017,"H"
"3787","PLW",2018,"H"
"3788","PLW",2019,"H"
"3789","PLW",2020,"H"
"3790","PLW",2021,"UM"
"3791","PLW",2022,"UM"
"3792","PLW",2023,"H"
"3793","PNG",2000,"LM"
"3794","PNG",2001,"L"
"3795","PNG",2002,"L"
"3796","PNG",2003,"L"
"3797","PNG",2004,"L"
"3798","PNG",2005,"L"
"3799","PNG",2006,"L"
"3800","PNG",2007,"L"
"3801","PNG",2008,"LM"
"3802","PNG",2009,"LM"
"3803","PNG",2010,"LM"
"3804","PNG",2011,"LM"
"3805","PNG",2012,"LM"
"3806","PNG",2013,"LM"
"3807","PNG",2014,"LM"
"3808","PNG",2015,"LM"
"3809","PNG",2016,"LM"
"3810","PNG",2017,"LM"
"3811","PNG",2018,"LM"
"3812","PNG",2019,"LM"
"3813","PNG",2020,"LM"
"3814","PNG",2021,"LM"
"3815","PNG",2022,"LM"
"3816","PNG",2023,"LM"
"3817","POL",2000,"UM"
"3818","POL",2001,"UM"
"3819","POL",2002,"UM"
"3820","POL",2003,"UM"
"3821","POL",2004,"UM"
"3822","POL",2005,"UM"
"3823","POL",2006,"UM"
"3824","POL",2007,"UM"
"3825","POL",2008,"UM"
"3826","POL",2009,"H"
"3827","POL",2010,"H"
"3828","POL",2011,"H"
"3829","POL",2012,"H"
"3830","POL",2013,"H"
"3831","POL",2014,"H"
"3832","POL",2015,"H"
"3833","POL",2016,"H"
"3834","POL",2017,"H"
"3835","POL",2018,"H"
"3836","POL",2019,"H"
"3837","POL",2020,"H"
"3838","POL",2021,"H"
"3839","POL",2022,"H"
"3840","POL",2023,"H"
"3841","PRI",2000,"UM"
"3842","PRI",2001,"UM"
"3843","PRI",2002,"H"
"3844","PRI",2003,"H"
"3845","PRI",2004,"H"
"3846","PRI",2005,"H"
"3847","PRI",2006,"H"
"3848","PRI",2007,"H"
"3849","PRI",2008,"H"
"3850","PRI",2009,"H"
"3851","PRI",2010,"H"
"3852","PRI",2011,"H"
"3853","PRI",2012,"H"
"3854","PRI",2013,"H"
"3855","PRI",2014,"H"
"3856","PRI",2015,"H"
"3857","PRI",2016,"H"
"3858","PRI",2017,"H"
"3859","PRI",2018,"H"
"3860","PRI",2019,"H"
"3861","PRI",2020,"H"
"3862","PRI",2021,"H"
"3863","PRI",2022,"H"
"3864","PRI",2023,"H"
"3865","PRK",2000,"L"
"3866","PRK",2001,"L"
"3867","PRK",2002,"L"
"3868","PRK",2003,"L"
"3869","PRK",2004,"L"
"3870","PRK",2005,"L"
"3871","PRK",2006,"L"
"3872","PRK",2007,"L"
"3873","PRK",2008,"L"
"3874","PRK",2009,"L"
"3875","PRK",2010,"L"
"3876","PRK",2011,"L"
"3877","PRK",2012,"L"
"3878","PRK",2013,"L"
"3879","PRK",2014,"L"
"3880","PRK",2015,"L"
"3881","PRK",2016,"L"
"3882","PRK",2017,"L"
"3883","PRK",2018,"L"
"3884","PRK",2019,"L"
"3885","PRK",2020,"L"
"3886","PRK",2021,"L"
"3887","PRK",2022,"L"
"3888","PRK",2023,"L"
"3889","PRT",2000,"H"
"3890","PRT",2001,"H"
"3891","PRT",2002,"H"
"3892","PRT",2003,"H"
"3893","PRT",2004,"H"
"3894","PRT",2005,"H"
"3895","PRT",2006,"H"
"3896","PRT",2007,"H"
"3897","PRT",2008,"H"
"3898","PRT",2009,"H"
"3899","PRT",2010,"H"
"3900","PRT",2011,"H"
"3901","PRT",2012,"H"
"3902","PRT",2013,"H"
"3903","PRT",2014,"H"
"3904","PRT",2015,"H"
"3905","PRT",2016,"H"
"3906","PRT",2017,"H"
"3907","PRT",2018,"H"
"3908","PRT",2019,"H"
"3909","PRT",2020,"H"
"3910","PRT",2021,"H"
"3911","PRT",2022,"H"
"3912","PRT",2023,"H"
"3913","PRY",2000,"LM"
"3914","PRY",2001,"LM"
"3915","PRY",2002,"LM"
"3916","PRY",2003,"LM"
"3917","PRY",2004,"LM"
"3918","PRY",2005,"LM"
"3919","PRY",2006,"LM"
"3920","PRY",2007,"LM"
"3921","PRY",2008,"LM"
"3922","PRY",2009,"LM"
"3923","PRY",2010,"LM"
"3924","PRY",2011,"LM"
"3925","PRY",2012,"LM"
"3926","PRY",2013,"LM"
"3927","PRY",2014,"UM"
"3928","PRY",2015,"UM"
"3929","PRY",2016,"UM"
"3930","PRY",2017,"UM"
"3931","PRY",2018,"UM"
"3932","PRY",2019,"UM"
"3933","PRY",2020,"UM"
"3934","PRY",2021,"UM"
"3935","PRY",2022,"UM"
"3936","PRY",2023,"UM"
"3937","PSE",2000,"LM"
"3938","PSE",2001,"LM"
"3939","PSE",2002,"LM"
"3940","PSE",2003,"LM"
"3941","PSE",2004,"LM"
"3942","PSE",2005,"LM"
"3943","PSE",2006,"LM"
"3944","PSE",2007,"LM"
"3945","PSE",2008,"LM"
"3946","PSE",2009,"LM"
"3947","PSE",2010,"LM"
"3948","PSE",2011,"LM"
"3949","PSE",2012,"LM"
"3950","PSE",2013,"LM"
"3951","PSE",2014,"LM"
"3952","PSE",2015,"LM"
"3953","PSE",2016,"LM"
"3954","PSE",2017,"LM"
"3955","PSE",2018,"LM"
"3956","PSE",2019,"LM"
"3957","PSE",2020,"LM"
"3958","PSE",2021,"LM"
"3959","PSE",2022,"UM"
"3960","PSE",2023,"LM"
"3961","PYF",2000,"H"
"3962","PYF",2001,"H"
"3963","PYF",2002,"H"
"3964","PYF",2003,"H"
"3965","PYF",2004,"H"
"3966","PYF",2005,"H"
"3967","PYF",2006,"H"
"3968","PYF",2007,"H"
"3969","PYF",2008,"H"
"3970","PYF",2009,"H"
"3971","PYF",2010,"H"
"3972","PYF",2011,"H"
"3973","PYF",2012,"H"
"3974","PYF",2013,"H"
"3975","PYF",2014,"H"
"3976","PYF",2015,"H"
"3977","PYF",2016,"H"
"3978","PYF",2017,"H"
"3979","PYF",2018,"H"
"3980","PYF",2019,"H"
"3981","PYF",2020,"H"
"3982","PYF",2021,"H"
"3983","PYF",2022,"H"
"3984","PYF",2023,"H"
"3985","QAT",2000,"H"
"3986","QAT",2001,"H"
"3987","QAT",2002,"H"
"3988","QAT",2003,"H"
"3989","QAT",2004,"H"
"3990","QAT",2005,"H"
"3991","QAT",2006,"H"
"3992","QAT",2007,"H"
"3993","QAT",2008,"H"
"3994","QAT",2009,"H"
"3995","QAT",2010,"H"
"3996","QAT",2011,"H"
"3997","QAT",2012,"H"
"3998","QAT",2013,"H"
"3999","QAT",2014,"H"
"4000","QAT",2015,"H"
"4001","QAT",2016,"H"
"4002","QAT",2017,"H"
"4003","QAT",2018,"H"
"4004","QAT",2019,"H"
"4005","QAT",2020,"H"
"4006","QAT",2021,"H"
"4007","QAT",2022,"H"
"4008","QAT",2023,"H"
"4009","ROU",2000,"LM"
"4010","ROU",2001,"LM"
"4011","ROU",2002,"LM"
"4012","ROU",2003,"LM"
"4013","ROU",2004,"LM"
"4014","ROU",2005,"UM"
"4015","ROU",2006,"UM"
"4016","ROU",2007,"UM"
"4017","ROU",2008,"UM"
"4018","ROU",2009,"UM"
"4019","ROU",2010,"UM"
"4020","ROU",2011,"UM"
"4021","ROU",2012,"UM"
"4022","ROU",2013,"UM"
"4023","ROU",2014,"UM"
"4024","ROU",2015,"UM"
"4025","ROU",2016,"UM"
"4026","ROU",2017,"UM"
"4027","ROU",2018,"UM"
"4028","ROU",2019,"H"
"4029","ROU",2020,"UM"
"4030","ROU",2021,"H"
"4031","ROU",2022,"H"
"4032","ROU",2023,"H"
"4033","RUS",2000,"LM"
"4034","RUS",2001,"LM"
"4035","RUS",2002,"LM"
"4036","RUS",2003,"LM"
"4037","RUS",2004,"UM"
"4038","RUS",2005,"UM"
"4039","RUS",2006,"UM"
"4040","RUS",2007,"UM"
"4041","RUS",2008,"UM"
"4042","RUS",2009,"UM"
"4043","RUS",2010,"UM"
"4044","RUS",2011,"UM"
"4045","RUS",2012,"H"
"4046","RUS",2013,"H"
"4047","RUS",2014,"H"
"4048","RUS",2015,"UM"
"4049","RUS",2016,"UM"
"4050","RUS",2017,"UM"
"4051","RUS",2018,"UM"
"4052","RUS",2019,"UM"
"4053","RUS",2020,"UM"
"4054","RUS",2021,"UM"
"4055","RUS",2022,"UM"
"4056","RUS",2023,"H"
"4057","RWA",2000,"L"
"4058","RWA",2001,"L"
"4059","RWA",2002,"L"
"4060","RWA",2003,"L"
"4061","RWA",2004,"L"
"4062","RWA",2005,"L"
"4063","RWA",2006,"L"
"4064","RWA",2007,"L"
"4065","RWA",2008,"L"
"4066","RWA",2009,"L"
"4067","RWA",2010,"L"
"4068","RWA",2011,"L"
"4069","RWA",2012,"L"
"4070","RWA",2013,"L"
"4071","RWA",2014,"L"
"4072","RWA",2015,"L"
"4073","RWA",2016,"L"
"4074","RWA",2017,"L"
"4075","RWA",2018,"L"
"4076","RWA",2019,"L"
"4077","RWA",2020,"L"
"4078","RWA",2021,"L"
"4079","RWA",2022,"L"
"4080","RWA",2023,"L"
"4081","SAU",2000,"UM"
"4082","SAU",2001,"UM"
"4083","SAU",2002,"UM"
"4084","SAU",2003,"UM"
"4085","SAU",2004,"H"
"4086","SAU",2005,"H"
"4087","SAU",2006,"H"
"4088","SAU",2007,"H"
"4089","SAU",2008,"H"
"4090","SAU",2009,"H"
"4091","SAU",2010,"H"
"4092","SAU",2011,"H"
"4093","SAU",2012,"H"
"4094","SAU",2013,"H"
"4095","SAU",2014,"H"
"4096","SAU",2015,"H"
"4097","SAU",2016,"H"
"4098","SAU",2017,"H"
"4099","SAU",2018,"H"
"4100","SAU",2019,"H"
"4101","SAU",2020,"H"
"4102","SAU",2021,"H"
"4103","SAU",2022,"H"
"4104","SAU",2023,"H"
"4105","SDN",2000,"L"
"4106","SDN",2001,"L"
"4107","SDN",2002,"L"
"4108","SDN",2003,"L"
"4109","SDN",2004,"L"
"4110","SDN",2005,"L"
"4111","SDN",2006,"L"
"4112","SDN",2007,"LM"
"4113","SDN",2008,"LM"
"4114","SDN",2009,"LM"
"4115","SDN",2010,"LM"
"4116","SDN",2011,"LM"
"4117","SDN",2012,"LM"
"4118","SDN",2013,"LM"
"4119","SDN",2014,"LM"
"4120","SDN",2015,"LM"
"4121","SDN",2016,"LM"
"4122","SDN",2017,"LM"
"4123","SDN",2018,"LM"
"4124","SDN",2019,"L"
"4125","SDN",2020,"L"
"4126","SDN",2021,"L"
"4127","SDN",2022,"L"
"4128","SDN",2023,"L"
"4129","SEN",2000,"L"
"4130","SEN",2001,"L"
"4131","SEN",2002,"L"
"4132","SEN",2003,"L"
"4133","SEN",2004,"L"
"4134","SEN",2005,"L"
"4135","SEN",2006,"L"
"4136","SEN",2007,"L"
"4137","SEN",2008,"L"
"4138","SEN",2009,"LM"
"4139","SEN",2010,"LM"
"4140","SEN",2011,"LM"
"4141","SEN",2012,"LM"
"4142","SEN",2013,"LM"
"4143","SEN",2014,"LM"
"4144","SEN",2015,"L"
"4145","SEN",2016,"L"
"4146","SEN",2017,"L"
"4147","SEN",2018,"LM"
"4148","SEN",2019,"LM"
"4149","SEN",2020,"LM"
"4150","SEN",2021,"LM"
"4151","SEN",2022,"LM"
"4152","SEN",2023,"LM"
"4153","SGP",2000,"H"
"4154","SGP",2001,"H"
"4155","SGP",2002,"H"
"4156","SGP",2003,"H"
"4157","SGP",2004,"H"
"4158","SGP",2005,"H"
"4159","SGP",2006,"H"
"4160","SGP",2007,"H"
"4161","SGP",2008,"H"
"4162","SGP",2009,"H"
"4163","SGP",2010,"H"
"4164","SGP",2011,"H"
"4165","SGP",2012,"H"
"4166","SGP",2013,"H"
"4167","SGP",2014,"H"
"4168","SGP",2015,"H"
"4169","SGP",2016,"H"
"4170","SGP",2017,"H"
"4171","SGP",2018,"H"
"4172","SGP",2019,"H"
"4173","SGP",2020,"H"
"4174","SGP",2021,"H"
"4175","SGP",2022,"H"
"4176","SGP",2023,"H"
"4177","SLB",2000,"L"
"4178","SLB",2001,"L"
"4179","SLB",2002,"L"
"4180","SLB",2003,"L"
"4181","SLB",2004,"L"
"4182","SLB",2005,"L"
"4183","SLB",2006,"L"
"4184","SLB",2007,"L"
"4185","SLB",2008,"LM"
"4186","SLB",2009,"L"
"4187","SLB",2010,"LM"
"4188","SLB",2011,"LM"
"4189","SLB",2012,"LM"
"4190","SLB",2013,"LM"
"4191","SLB",2014,"LM"
"4192","SLB",2015,"LM"
"4193","SLB",2016,"LM"
"4194","SLB",2017,"LM"
"4195","SLB",2018,"LM"
"4196","SLB",2019,"LM"
"4197","SLB",2020,"LM"
"4198","SLB",2021,"LM"
"4199","SLB",2022,"LM"
"4200","SLB",2023,"LM"
"4201","SLE",2000,"L"
"4202","SLE",2001,"L"
"4203","SLE",2002,"L"
"4204","SLE",2003,"L"
"4205","SLE",2004,"L"
"4206","SLE",2005,"L"
"4207","SLE",2006,"L"
"4208","SLE",2007,"L"
"4209","SLE",2008,"L"
"4210","SLE",2009,"L"
"4211","SLE",2010,"L"
"4212","SLE",2011,"L"
"4213","SLE",2012,"L"
"4214","SLE",2013,"L"
"4215","SLE",2014,"L"
"4216","SLE",2015,"L"
"4217","SLE",2016,"L"
"4218","SLE",2017,"L"
"4219","SLE",2018,"L"
"4220","SLE",2019,"L"
"4221","SLE",2020,"L"
"4222","SLE",2021,"L"
"4223","SLE",2022,"L"
"4224","SLE",2023,"L"
"4225","SLV",2000,"LM"
"4226","SLV",2001,"LM"
"4227","SLV",2002,"LM"
"4228","SLV",2003,"LM"
"4229","SLV",2004,"LM"
"4230","SLV",2005,"LM"
"4231","SLV",2006,"LM"
"4232","SLV",2007,"LM"
"4233","SLV",2008,"LM"
"4234","SLV",2009,"LM"
"4235","SLV",2010,"LM"
"4236","SLV",2011,"LM"
"4237","SLV",2012,"LM"
"4238","SLV",2013,"LM"
"4239","SLV",2014,"LM"
"4240","SLV",2015,"LM"
"4241","SLV",2016,"LM"
"4242","SLV",2017,"LM"
"4243","SLV",2018,"LM"
"4244","SLV",2019,"LM"
"4245","SLV",2020,"LM"
"4246","SLV",2021,"LM"
"4247","SLV",2022,"UM"
"4248","SLV",2023,"UM"
"4249","SMR",2000,"H"
"4250","SMR",2001,"H"
"4251","SMR",2002,"H"
"4252","SMR",2003,"H"
"4253","SMR",2004,"H"
"4254","SMR",2005,"H"
"4255","SMR",2006,"H"
"4256","SMR",2007,"H"
"4257","SMR",2008,"H"
"4258","SMR",2009,"H"
"4259","SMR",2010,"H"
"4260","SMR",2011,"H"
"4261","SMR",2012,"H"
"4262","SMR",2013,"H"
"4263","SMR",2014,"H"
"4264","SMR",2015,"H"
"4265","SMR",2016,"H"
"4266","SMR",2017,"H"
"4267","SMR",2018,"H"
"4268","SMR",2019,"H"
"4269","SMR",2020,"H"
"4270","SMR",2021,"H"
"4271","SMR",2022,"H"
"4272","SMR",2023,"H"
"4273","SOM",2000,"L"
"4274","SOM",2001,"L"
"4275","SOM",2002,"L"
"4276","SOM",2003,"L"
"4277","SOM",2004,"L"
"4278","SOM",2005,"L"
"4279","SOM",2006,"L"
"4280","SOM",2007,"L"
"4281","SOM",2008,"L"
"4282","SOM",2009,"L"
"4283","SOM",2010,"L"
"4284","SOM",2011,"L"
"4285","SOM",2012,"L"
"4286","SOM",2013,"L"
"4287","SOM",2014,"L"
"4288","SOM",2015,"L"
"4289","SOM",2016,"L"
"4290","SOM",2017,"L"
"4291","SOM",2018,"L"
"4292","SOM",2019,"L"
"4293","SOM",2020,"L"
"4294","SOM",2021,"L"
"4295","SOM",2022,"L"
"4296","SOM",2023,"L"
"4297","SRB",2000,".."
"4298","SRB",2001,".."
"4299","SRB",2002,".."
"4300","SRB",2003,".."
"4301","SRB",2004,".."
"4302","SRB",2005,".."
"4303","SRB",2006,"UM"
"4304","SRB",2007,"UM"
"4305","SRB",2008,"UM"
"4306","SRB",2009,"UM"
"4307","SRB",2010,"UM"
"4308","SRB",2011,"UM"
"4309","SRB",2012,"UM"
"4310","SRB",2013,"UM"
"4311","SRB",2014,"UM"
"4312","SRB",2015,"UM"
"4313","SRB",2016,"UM"
"4314","SRB",2017,"UM"
"4315","SRB",2018,"UM"
"4316","SRB",2019,"UM"
"4317","SRB",2020,"UM"
"4318","SRB",2021,"UM"
"4319","SRB",2022,"UM"
"4320","SRB",2023,"UM"
"4321","SSD",2000,".."
"4322","SSD",2001,".."
"4323","SSD",2002,".."
"4324","SSD",2003,".."
"4325","SSD",2004,".."
"4326","SSD",2005,".."
"4327","SSD",2006,".."
"4328","SSD",2007,".."
"4329","SSD",2008,".."
"4330","SSD",2009,".."
"4331","SSD",2010,".."
"4332","SSD",2011,"LM"
"4333","SSD",2012,"L"
"4334","SSD",2013,"LM"
"4335","SSD",2014,"L"
"4336","SSD",2015,"L"
"4337","SSD",2016,"L"
"4338","SSD",2017,"L"
"4339","SSD",2018,"L"
"4340","SSD",2019,"L"
"4341","SSD",2020,"L"
"4342","SSD",2021,"L"
"4343","SSD",2022,"L"
"4344","SSD",2023,"L"
"4345","STP",2000,"L"
"4346","STP",2001,"L"
"4347","STP",2002,"L"
"4348","STP",2003,"L"
"4349","STP",2004,"L"
"4350","STP",2005,"L"
"4351","STP",2006,"L"
"4352","STP",2007,"L"
"4353","STP",2008,"LM"
"4354","STP",2009,"LM"
"4355","STP",2010,"LM"
"4356","STP",2011,"LM"
"4357","STP",2012,"LM"
"4358","STP",2013,"LM"
"4359","STP",2014,"LM"
"4360","STP",2015,"LM"
"4361","STP",2016,"LM"
"4362","STP",2017,"LM"
"4363","STP",2018,"LM"
"4364","STP",2019,"LM"
"4365","STP",2020,"LM"
"4366","STP",2021,"LM"
"4367","STP",2022,"LM"
"4368","STP",2023,"LM"
"4369","SUN",2000,NA
"4370","SUN",2001,NA
"4371","SUN",2002,NA
"4372","SUN",2003,NA
"4373","SUN",2004,NA
"4374","SUN",2005,NA
"4375","SUN",2006,NA
"4376","SUN",2007,NA
"4377","SUN",2008,NA
"4378","SUN",2009,NA
"4379","SUN",2010,NA
"4380","SUN",2011,NA
"4381","SUN",2012,NA
"4382","SUN",2013,NA
"4383","SUN",2014,NA
"4384","SUN",2015,NA
"4385","SUN",2016,NA
"4386","SUN",2017,NA
"4387","SUN",2018,NA
"4388","SUN",2019,NA
"4389","SUN",2020,NA
"4390","SUN",2021,NA
"4391","SUN",2022,NA
"4392","SUN",2023,NA
"4393","SUR",2000,"LM"
"4394","SUR",2001,"LM"
"4395","SUR",2002,"LM"
"4396","SUR",2003,"LM"
"4397","SUR",2004,"LM"
"4398","SUR",2005,"LM"
"4399","SUR",2006,"LM"
"4400","SUR",2007,"UM"
"4401","SUR",2008,"UM"
"4402","SUR",2009,"UM"
"4403","SUR",2010,"UM"
"4404","SUR",2011,"UM"
"4405","SUR",2012,"UM"
"4406","SUR",2013,"UM"
"4407","SUR",2014,"UM"
"4408","SUR",2015,"UM"
"4409","SUR",2016,"UM"
"4410","SUR",2017,"UM"
"4411","SUR",2018,"UM"
"4412","SUR",2019,"UM"
"4413","SUR",2020,"UM"
"4414","SUR",2021,"UM"
"4415","SUR",2022,"UM"
"4416","SUR",2023,"UM"
"4417","SVK",2000,"UM"
"4418","SVK",2001,"UM"
"4419","SVK",2002,"UM"
"4420","SVK",2003,"UM"
"4421","SVK",2004,"UM"
"4422","SVK",2005,"UM"
"4423","SVK",2006,"UM"
"4424","SVK",2007,"H"
"4425","SVK",2008,"H"
"4426","SVK",2009,"H"
"4427","SVK",2010,"H"
"4428","SVK",2011,"H"
"4429","SVK",2012,"H"
"4430","SVK",2013,"H"
"4431","SVK",2014,"H"
"4432","SVK",2015,"H"
"4433","SVK",2016,"H"
"4434","SVK",2017,"H"
"4435","SVK",2018,"H"
"4436","SVK",2019,"H"
"4437","SVK",2020,"H"
"4438","SVK",2021,"H"
"4439","SVK",2022,"H"
"4440","SVK",2023,"H"
"4441","SVN",2000,"H"
"4442","SVN",2001,"H"
"4443","SVN",2002,"H"
"4444","SVN",2003,"H"
"4445","SVN",2004,"H"
"4446","SVN",2005,"H"
"4447","SVN",2006,"H"
"4448","SVN",2007,"H"
"4449","SVN",2008,"H"
"4450","SVN",2009,"H"
"4451","SVN",2010,"H"
"4452","SVN",2011,"H"
"4453","SVN",2012,"H"
"4454","SVN",2013,"H"
"4455","SVN",2014,"H"
"4456","SVN",2015,"H"
"4457","SVN",2016,"H"
"4458","SVN",2017,"H"
"4459","SVN",2018,"H"
"4460","SVN",2019,"H"
"4461","SVN",2020,"H"
"4462","SVN",2021,"H"
"4463","SVN",2022,"H"
"4464","SVN",2023,"H"
"4465","SWE",2000,"H"
"4466","SWE",2001,"H"
"4467","SWE",2002,"H"
"4468","SWE",2003,"H"
"4469","SWE",2004,"H"
"4470","SWE",2005,"H"
"4471","SWE",2006,"H"
"4472","SWE",2007,"H"
"4473","SWE",2008,"H"
"4474","SWE",2009,"H"
"4475","SWE",2010,"H"
"4476","SWE",2011,"H"
"4477","SWE",2012,"H"
"4478","SWE",2013,"H"
"4479","SWE",2014,"H"
"4480","SWE",2015,"H"
"4481","SWE",2016,"H"
"4482","SWE",2017,"H"
"4483","SWE",2018,"H"
"4484","SWE",2019,"H"
"4485","SWE",2020,"H"
"4486","SWE",2021,"H"
"4487","SWE",2022,"H"
"4488","SWE",2023,"H"
"4489","SWZ",2000,"LM"
"4490","SWZ",2001,"LM"
"4491","SWZ",2002,"LM"
"4492","SWZ",2003,"LM"
"4493","SWZ",2004,"LM"
"4494","SWZ",2005,"LM"
"4495","SWZ",2006,"LM"
"4496","SWZ",2007,"LM"
"4497","SWZ",2008,"LM"
"4498","SWZ",2009,"LM"
"4499","SWZ",2010,"LM"
"4500","SWZ",2011,"LM"
"4501","SWZ",2012,"LM"
"4502","SWZ",2013,"LM"
"4503","SWZ",2014,"LM"
"4504","SWZ",2015,"LM"
"4505","SWZ",2016,"LM"
"4506","SWZ",2017,"LM"
"4507","SWZ",2018,"LM"
"4508","SWZ",2019,"LM"
"4509","SWZ",2020,"LM"
"4510","SWZ",2021,"LM"
"4511","SWZ",2022,"LM"
"4512","SWZ",2023,"LM"
"4513","SXM",2000,".."
"4514","SXM",2001,".."
"4515","SXM",2002,".."
"4516","SXM",2003,".."
"4517","SXM",2004,".."
"4518","SXM",2005,".."
"4519","SXM",2006,".."
"4520","SXM",2007,".."
"4521","SXM",2008,".."
"4522","SXM",2009,".."
"4523","SXM",2010,"H"
"4524","SXM",2011,"H"
"4525","SXM",2012,"H"
"4526","SXM",2013,"H"
"4527","SXM",2014,"H"
"4528","SXM",2015,"H"
"4529","SXM",2016,"H"
"4530","SXM",2017,"H"
"4531","SXM",2018,"H"
"4532","SXM",2019,"H"
"4533","SXM",2020,"H"
"4534","SXM",2021,"H"
"4535","SXM",2022,"H"
"4536","SXM",2023,"H"
"4537","SYC",2000,"UM"
"4538","SYC",2001,"UM"
"4539","SYC",2002,"UM"
"4540","SYC",2003,"UM"
